CVE,Highest_Threshold,Group_Size,Is_Base_CVE,Ratio_Score,Token_Sort_Score,Token_Set_Score,Similar_CVEs
CVE-2022-34456,75.0,12.0,True,,,,CVE-2023-23692|CVE-2022-33920|CVE-2022-33921|CVE-2024-0164|CVE-2024-0165|CVE-2024-22225|CVE-2024-0166|CVE-2023-48662|CVE-2023-48664|CVE-2023-48665|CVE-2023-48663
CVE-2022-34663,95.0,5.0,True,,,,CVE-2021-37208|CVE-2023-39269|CVE-2021-42019|CVE-2021-42018
CVE-2022-34821,,,False,,,,
CVE-2022-35516,90.0,2.0,True,,,,CVE-2022-36216
CVE-2022-35766,95.0,13.0,False,100.0,100.0,100.0,CVE-2022-44670|CVE-2022-35794|CVE-2022-35753|CVE-2023-21548|CVE-2022-35767|CVE-2022-34702|CVE-2022-34714|CVE-2022-35752|CVE-2023-24903|CVE-2023-21535|CVE-2022-44676|CVE-2022-35745
CVE-2022-35772,95.0,11.0,False,100.0,100.0,100.0,CVE-2022-24467|CVE-2022-24470|CVE-2022-26898|CVE-2022-33676|CVE-2022-24471|CVE-2022-24517|CVE-2022-33678|CVE-2022-35824|CVE-2022-24468|CVE-2022-24520
CVE-2022-35773,95.0,11.0,False,100.0,100.0,100.0,CVE-2022-35779|CVE-2022-34687|CVE-2022-30179|CVE-2022-30178|CVE-2022-30175|CVE-2022-35806|CVE-2022-41051|CVE-2022-30176|CVE-2022-30177|CVE-2023-36418
CVE-2022-35777,95.0,35.0,False,95.14563106796116,95.14563106796116,100.0,CVE-2021-31214|CVE-2021-28473|CVE-2021-28469|CVE-2021-28477|CVE-2021-28475|CVE-2023-36742|CVE-2022-41034|CVE-2020-17150|CVE-2021-1639|CVE-2021-28457|CVE-2023-24893|CVE-2023-21779|CVE-2022-30129|CVE-2021-34528|CVE-2021-31211|CVE-2021-27060|CVE-2021-43891|CVE-2021-34529|CVE-2022-35825|CVE-2022-35826|CVE-2022-35827|CVE-2023-21815|CVE-2023-23381|CVE-2022-41119|CVE-2020-17156|CVE-2022-29148|CVE-2023-36792|CVE-2023-36796|CVE-2023-36794|CVE-2021-36952|CVE-2023-36793|CVE-2023-28296|CVE-2021-27068|CVE-2024-30052
CVE-2022-35779,95.0,11.0,True,,,,CVE-2022-34687|CVE-2022-30179|CVE-2022-30178|CVE-2022-30175|CVE-2022-35806|CVE-2022-41051|CVE-2022-30176|CVE-2022-35773|CVE-2022-30177|CVE-2023-36418
CVE-2022-35835,95.0,42.0,False,100.0,100.0,100.0,CVE-2024-21370|CVE-2023-29372|CVE-2024-26244|CVE-2024-21361|CVE-2024-26161|CVE-2024-21350|CVE-2024-21365|CVE-2024-21366|CVE-2024-21420|CVE-2024-21358|CVE-2022-35840|CVE-2024-26166|CVE-2024-21367|CVE-2023-21685|CVE-2024-21375|CVE-2023-21686|CVE-2024-21359|CVE-2024-21368|CVE-2024-26210|CVE-2023-36006|CVE-2024-21360|CVE-2022-35836|CVE-2024-21391|CVE-2024-21441|CVE-2024-21444|CVE-2022-35834|CVE-2023-21799|CVE-2024-21369|CVE-2024-43519|CVE-2024-21450|CVE-2024-21352|CVE-2022-37982|CVE-2022-34733|CVE-2022-38031|CVE-2023-36402|CVE-2024-30006|CVE-2023-28275|CVE-2023-36882|CVE-2022-34731|CVE-2023-21681|CVE-2023-36577
CVE-2022-35836,95.0,42.0,False,100.0,100.0,100.0,CVE-2024-21370|CVE-2023-29372|CVE-2024-26244|CVE-2024-21361|CVE-2024-26161|CVE-2024-21350|CVE-2024-21365|CVE-2024-21366|CVE-2024-21420|CVE-2024-21358|CVE-2022-35840|CVE-2024-26166|CVE-2024-21367|CVE-2023-21685|CVE-2024-21375|CVE-2023-21686|CVE-2024-21359|CVE-2024-21368|CVE-2024-26210|CVE-2023-36006|CVE-2024-21360|CVE-2024-21391|CVE-2024-21441|CVE-2024-21444|CVE-2022-35834|CVE-2022-35835|CVE-2023-21799|CVE-2024-21369|CVE-2024-43519|CVE-2024-21450|CVE-2024-21352|CVE-2022-37982|CVE-2022-34733|CVE-2022-38031|CVE-2023-36402|CVE-2024-30006|CVE-2023-28275|CVE-2023-36882|CVE-2022-34731|CVE-2023-21681|CVE-2023-36577
CVE-2022-35944,,,False,,,,
CVE-2022-36006,,,False,,,,
CVE-2022-36036,,,False,,,,
CVE-2022-36099,,,False,,,,
CVE-2022-36100,,,False,,,,
CVE-2022-36215,80.0,3.0,True,,,,CVE-2022-35516|CVE-2022-36216
CVE-2022-36216,90.0,2.0,False,94.06392694063928,94.06392694063928,93.92265193370166,CVE-2022-35516
CVE-2022-36799,80.0,2.0,True,,,,CVE-2021-43944
CVE-2022-3696,75.0,2.0,True,,,,CVE-2022-3710
CVE-2022-37009,80.0,5.0,False,84.6938775510204,82.6530612244898,86.73469387755102,CVE-2022-29813|CVE-2022-29814|CVE-2022-29819|CVE-2022-29815
CVE-2022-3713,,,False,,,,
CVE-2022-37904,95.0,2.0,True,,,,CVE-2022-37905
CVE-2022-37905,95.0,2.0,False,100.0,100.0,100.0,CVE-2022-37904
CVE-2022-37933,85.0,2.0,True,,,,CVE-2022-37939
CVE-2022-37982,95.0,42.0,False,100.0,100.0,100.0,CVE-2024-21370|CVE-2023-29372|CVE-2024-26244|CVE-2024-21361|CVE-2024-26161|CVE-2024-21350|CVE-2024-21365|CVE-2024-21366|CVE-2024-21420|CVE-2024-21358|CVE-2022-35840|CVE-2024-26166|CVE-2024-21367|CVE-2023-21685|CVE-2024-21375|CVE-2023-21686|CVE-2024-21359|CVE-2024-21368|CVE-2024-26210|CVE-2023-36006|CVE-2024-21360|CVE-2022-35836|CVE-2024-21391|CVE-2024-21441|CVE-2024-21444|CVE-2022-35834|CVE-2022-35835|CVE-2023-21799|CVE-2024-21369|CVE-2024-43519|CVE-2024-21450|CVE-2024-21352|CVE-2022-34733|CVE-2022-38031|CVE-2023-36402|CVE-2024-30006|CVE-2023-28275|CVE-2023-36882|CVE-2022-34731|CVE-2023-21681|CVE-2023-36577
CVE-2022-38193,,,False,,,,
CVE-2022-39327,,,False,,,,
CVE-2022-4009,70.0,6.0,True,,,,CVE-2022-4870|CVE-2022-2049|CVE-2022-2507|CVE-2022-1901|CVE-2023-2247
CVE-2022-40127,,,False,,,,
CVE-2022-4060,,,False,,,,
CVE-2022-40628,90.0,3.0,True,,,,CVE-2022-40630|CVE-2022-40629
CVE-2022-41158,,,False,,,,
CVE-2022-4116,,,False,,,,
CVE-2022-41205,,,False,,,,
CVE-2022-41264,,,False,,,,
CVE-2022-41945,,,False,,,,
CVE-2022-4223,,,False,,,,
CVE-2022-42268,,,False,,,,
CVE-2022-42699,80.0,3.0,False,80.70175438596492,76.0233918128655,87.67123287671232,CVE-2022-45829|CVE-2022-45833
CVE-2022-4300,85.0,3.0,True,,,,CVE-2024-6947|CVE-2022-4602
CVE-2022-43571,,,False,,,,
CVE-2022-43572,,,False,,,,
CVE-2022-43660,,,False,,,,
CVE-2022-44702,85.0,16.0,False,85.18518518518519,85.18518518518519,90.52631578947368,CVE-2024-26253|CVE-2024-26252|CVE-2022-21971|CVE-2023-36902|CVE-2022-30222|CVE-2024-43552|CVE-2022-24500|CVE-2024-38045|CVE-2021-24094|CVE-2021-24074|CVE-2021-26424|CVE-2024-21416|CVE-2022-34718|CVE-2024-38063|CVE-2023-38146
CVE-2022-45132,,,False,,,,
CVE-2022-45942,,,False,,,,
CVE-2022-46157,,,False,,,,
CVE-2022-46161,,,False,,,,
CVE-2022-46166,,,False,,,,
CVE-2022-46648,95.0,2.0,False,100.0,100.0,100.0,CVE-2022-47318
CVE-2022-46836,,,False,,,,
CVE-2022-48093,85.0,3.0,False,86.66666666666667,78.33333333333333,87.5,CVE-2022-27336|CVE-2023-46987
CVE-2021-22864,85.0,3.0,False,87.81830695113558,87.54301445285616,92.11136890951276,CVE-2020-10518|CVE-2020-10519
CVE-2021-3020,,,False,,,,
CVE-2021-33360,,,False,,,,
CVE-2021-34735,95.0,2.0,False,100.0,100.0,100.0,CVE-2021-34710
CVE-2021-40043,,,False,,,,
CVE-2021-40553,,,False,,,,
CVE-2021-41143,80.0,2.0,False,80.63063063063063,77.47747747747748,82.43243243243244,CVE-2021-41144
CVE-2021-41144,80.0,2.0,True,,,,CVE-2021-41143
CVE-2021-41738,75.0,2.0,False,75.0,67.5,80.59701492537313,CVE-2020-29390
CVE-2021-42875,75.0,5.0,False,78.73563218390804,74.71264367816092,81.76470588235294,CVE-2021-42890|CVE-2021-42885|CVE-2021-42884|CVE-2021-42888
CVE-2021-42884,95.0,2.0,False,97.6608187134503,91.22807017543859,96.49122807017544,CVE-2021-42885
CVE-2021-42885,95.0,2.0,True,,,,CVE-2021-42884
CVE-2021-42888,90.0,3.0,False,91.12426035502959,89.3491124260355,92.35668789808918,CVE-2021-42885|CVE-2021-42884
CVE-2021-42890,85.0,4.0,True,,,,CVE-2021-42885|CVE-2021-42884|CVE-2021-42888
CVE-2021-4304,80.0,3.0,False,80.48245614035088,76.75438596491229,75.27472527472527,CVE-2012-10002|CVE-2015-10032
CVE-2021-4329,80.0,2.0,True,,,,CVE-2015-10027
CVE-2022-0764,70.0,2.0,True,,,,CVE-2022-4864
CVE-2022-1030,,,False,,,,
CVE-2022-2054,70.0,3.0,False,73.23943661971832,73.23943661971832,82.24299065420561,CVE-2023-0048|CVE-2023-6572
CVE-2022-20665,95.0,2.0,True,,,,CVE-2020-3601
CVE-2022-20799,95.0,2.0,False,100.0,100.0,100.0,CVE-2022-20801
CVE-2022-20801,95.0,2.0,True,,,,CVE-2022-20799
CVE-2022-20925,95.0,2.0,False,100.0,100.0,100.0,CVE-2022-20926
CVE-2022-20926,95.0,2.0,True,,,,CVE-2022-20925
CVE-2022-21129,,,False,,,,
CVE-2022-21165,75.0,2.0,True,,,,CVE-2022-25921
CVE-2022-21186,,,False,,,,
CVE-2022-21191,,,False,,,,
CVE-2022-2143,80.0,2.0,True,,,,CVE-2024-49398
CVE-2022-21810,85.0,3.0,False,86.44688644688645,82.05128205128204,90.49773755656109,CVE-2022-25853|CVE-2022-25962
CVE-2022-21941,,,False,,,,
CVE-2022-22308,,,False,,,,
CVE-2022-2234,,,False,,,,
CVE-2022-22454,80.0,2.0,True,,,,CVE-2024-43191
CVE-2022-2251,,,False,,,,
CVE-2022-22744,,,False,,,,
CVE-2022-22984,,,False,,,,
CVE-2022-22991,,,False,,,,
CVE-2022-22992,,,False,,,,
CVE-2022-23332,,,False,,,,
CVE-2022-23672,95.0,9.0,False,100.0,100.0,100.0,CVE-2022-23665|CVE-2022-23661|CVE-2022-23666|CVE-2022-23662|CVE-2022-23664|CVE-2022-23667|CVE-2022-23663|CVE-2022-23673
CVE-2022-23673,95.0,9.0,False,100.0,100.0,100.0,CVE-2022-23665|CVE-2022-23661|CVE-2022-23666|CVE-2022-23662|CVE-2022-23664|CVE-2022-23667|CVE-2022-23663|CVE-2022-23672
CVE-2022-23881,,,False,,,,
CVE-2022-23900,,,False,,,,
CVE-2022-23935,,,False,,,,
CVE-2022-24066,,,False,,,,
CVE-2022-24144,85.0,8.0,False,88.14317673378076,82.77404921700224,87.93103448275862,CVE-2022-24150|CVE-2022-24148|CVE-2022-24167|CVE-2021-45987|CVE-2022-24165|CVE-2021-45986|CVE-2021-45990
CVE-2022-24148,90.0,2.0,False,93.55608591885442,88.3054892601432,94.79768786127167,CVE-2022-24150
CVE-2022-24150,90.0,2.0,True,,,,CVE-2022-24148
CVE-2022-24165,90.0,7.0,False,94.11764705882352,93.68191721132898,94.62915601023018,CVE-2022-24167|CVE-2022-24168|CVE-2022-24170|CVE-2021-45987|CVE-2021-45986|CVE-2021-45990
CVE-2022-24167,90.0,7.0,True,,,,CVE-2022-24168|CVE-2022-24170|CVE-2021-45987|CVE-2022-24165|CVE-2021-45986|CVE-2021-45990
CVE-2022-24168,90.0,7.0,False,90.87136929460581,89.2116182572614,91.57894736842105,CVE-2022-24167|CVE-2022-24170|CVE-2021-45987|CVE-2022-24165|CVE-2021-45986|CVE-2021-45990
CVE-2022-24170,90.0,7.0,False,90.34907597535934,88.29568788501027,91.57894736842105,CVE-2022-24167|CVE-2022-24168|CVE-2021-45987|CVE-2022-24165|CVE-2021-45986|CVE-2021-45990
CVE-2022-24171,85.0,3.0,False,89.59107806691449,86.2453531598513,89.42307692307692,CVE-2022-24168|CVE-2022-24170
CVE-2022-24237,,,False,,,,
CVE-2022-24295,,,False,,,,
CVE-2022-24376,,,False,,,,
CVE-2022-24377,80.0,2.0,True,,,,CVE-2022-25171
CVE-2022-24388,95.0,3.0,False,98.51116625310173,98.01488833746899,99.2,CVE-2022-24389|CVE-2022-24390
CVE-2022-24389,95.0,3.0,True,,,,CVE-2022-24388|CVE-2022-24390
CVE-2022-24390,95.0,3.0,False,97.55501222493888,96.33251833740832,97.44408945686901,CVE-2022-24389|CVE-2022-24388
CVE-2022-24392,95.0,3.0,False,96.7930029154519,95.43245869776482,97.289972899729,CVE-2022-24393|CVE-2022-24394
CVE-2022-24393,95.0,3.0,True,,,,CVE-2022-24392|CVE-2022-24394
CVE-2022-24394,95.0,3.0,False,96.81159420289856,94.87922705314008,96.50537634408602,CVE-2022-24393|CVE-2022-24392
CVE-2022-24431,85.0,5.0,True,,,,CVE-2022-25855|CVE-2022-25908|CVE-2022-25350|CVE-2022-25890
CVE-2022-24437,,,False,,,,
CVE-2022-24552,,,False,,,,
CVE-2022-24838,,,False,,,,
CVE-2022-25060,90.0,2.0,False,93.5361216730038,93.5361216730038,93.72384937238493,CVE-2022-25061
CVE-2022-25061,90.0,2.0,True,,,,CVE-2022-25060
CVE-2022-25064,80.0,3.0,False,80.86642599277978,80.86642599277978,82.31046931407943,CVE-2022-25061|CVE-2022-25060
CVE-2022-25075,95.0,4.0,True,,,,CVE-2022-25080|CVE-2022-25081|CVE-2022-25084
CVE-2022-25076,95.0,6.0,False,97.07865168539325,97.07865168539325,96.7741935483871,CVE-2022-25077|CVE-2022-25078|CVE-2021-45742|CVE-2022-25079|CVE-2022-25083
CVE-2022-25077,95.0,6.0,True,,,,CVE-2022-25078|CVE-2021-45742|CVE-2022-25076|CVE-2022-25079|CVE-2022-25083
CVE-2022-25078,95.0,6.0,False,96.8609865470852,96.8609865470852,96.53465346534654,CVE-2022-25077|CVE-2021-45742|CVE-2022-25076|CVE-2022-25079|CVE-2022-25083
CVE-2022-25079,95.0,6.0,False,96.62921348314607,96.62921348314607,96.27791563275434,CVE-2022-25077|CVE-2022-25078|CVE-2021-45742|CVE-2022-25076|CVE-2022-25083
CVE-2022-25080,95.0,4.0,False,96.3302752293578,96.3302752293578,95.93908629441624,CVE-2022-25075|CVE-2022-25081|CVE-2022-25084
CVE-2022-25081,95.0,4.0,False,95.39170506912443,94.47004608294931,94.89795918367346,CVE-2022-25075|CVE-2022-25080|CVE-2022-25084
CVE-2022-25082,85.0,11.0,False,89.74358974358975,89.74358974358975,90.9090909090909,CVE-2022-25075|CVE-2022-25077|CVE-2022-25078|CVE-2021-45742|CVE-2022-25076|CVE-2022-25079|CVE-2022-25080|CVE-2022-25083|CVE-2022-25081|CVE-2022-25084
CVE-2022-25083,95.0,6.0,False,96.17977528089887,96.17977528089887,95.78163771712158,CVE-2022-25077|CVE-2022-25078|CVE-2021-45742|CVE-2022-25076|CVE-2022-25079
CVE-2022-25084,95.0,4.0,False,95.1501154734411,94.68822170900692,94.62915601023018,CVE-2022-25075|CVE-2022-25080|CVE-2022-25081
CVE-2022-25130,95.0,4.0,False,96.74952198852772,94.07265774378585,97.01789264413519,CVE-2022-25136|CVE-2022-25131|CVE-2022-25137
CVE-2022-25131,95.0,4.0,False,96.25468164794007,92.13483146067416,96.82539682539682,CVE-2022-25136|CVE-2022-25137|CVE-2022-25130
CVE-2022-25132,95.0,3.0,False,95.1048951048951,95.1048951048951,96.56862745098039,CVE-2022-25133|CVE-2022-25134
CVE-2022-25133,95.0,3.0,True,,,,CVE-2022-25132|CVE-2022-25134
CVE-2022-25134,95.0,3.0,False,95.7943925233645,92.99065420560748,96.80589680589681,CVE-2022-25133|CVE-2022-25132
CVE-2022-25135,90.0,4.0,False,94.25287356321839,91.49425287356323,95.86374695863746,CVE-2022-25133|CVE-2022-25132|CVE-2022-25134
CVE-2022-25136,95.0,4.0,True,,,,CVE-2022-25131|CVE-2022-25137|CVE-2022-25130
CVE-2022-25137,95.0,4.0,False,97.53320683111954,93.35863377609108,97.51434034416826,CVE-2022-25136|CVE-2022-25131|CVE-2022-25130
CVE-2022-25171,80.0,2.0,False,82.35294117647058,74.74048442906575,86.27450980392157,CVE-2022-24377
CVE-2022-25350,90.0,2.0,True,,,,CVE-2022-25890
CVE-2022-25438,90.0,2.0,True,,,,CVE-2022-25441
CVE-2022-25441,90.0,2.0,False,91.11111111111111,91.11111111111111,100.0,CVE-2022-25438
CVE-2022-25765,,,False,,,,
CVE-2022-25853,85.0,3.0,True,,,,CVE-2022-21810|CVE-2022-25962
CVE-2022-25855,95.0,2.0,True,,,,CVE-2022-25908
CVE-2022-25890,90.0,2.0,False,91.11111111111111,85.92592592592592,93.16239316239316,CVE-2022-25350
CVE-2022-25908,95.0,2.0,False,96.02649006622516,96.02649006622516,95.83333333333333,CVE-2022-25855
CVE-2022-25912,,,False,,,,
CVE-2022-25916,75.0,2.0,False,78.45659163987138,72.66881028938907,78.51239669421487,CVE-2022-25979
CVE-2022-25923,85.0,2.0,True,,,,CVE-2022-25926
CVE-2022-25926,85.0,2.0,False,85.17350157728707,77.602523659306,84.0,CVE-2022-25923
CVE-2022-25962,85.0,3.0,False,88.17204301075269,83.15412186379928,92.37288135593221,CVE-2022-25853|CVE-2022-21810
CVE-2022-26111,,,False,,,,
CVE-2022-26186,85.0,2.0,True,,,,CVE-2022-26189
CVE-2022-26187,85.0,2.0,False,88.37209302325581,80.62015503875969,89.65517241379311,CVE-2022-26188
CVE-2022-26188,85.0,2.0,True,,,,CVE-2022-26187
CVE-2022-26189,85.0,2.0,False,85.13513513513513,81.08108108108108,85.37549407114625,CVE-2022-26186
CVE-2022-26206,95.0,5.0,False,96.97702539298669,96.97702539298669,96.76584734799482,CVE-2022-26207|CVE-2022-26210|CVE-2022-26209|CVE-2022-26208
CVE-2022-26415,85.0,2.0,False,86.65105386416862,82.20140515222482,90.46321525885558,CVE-2021-23015
CVE-2022-26945,,,False,,,,
CVE-2022-26990,90.0,5.0,False,91.20234604105572,82.69794721407624,91.15384615384616,CVE-2022-26992|CVE-2022-26991|CVE-2022-26993|CVE-2022-26994
CVE-2022-26991,90.0,5.0,False,92.18241042345277,89.57654723127035,94.9367088607595,CVE-2022-26992|CVE-2022-26990|CVE-2022-26993|CVE-2022-26994
CVE-2022-27268,95.0,4.0,False,95.23809523809523,92.64069264069263,96.75810473815461,CVE-2022-27269|CVE-2022-27270|CVE-2022-27271
CVE-2022-27269,95.0,4.0,True,,,,CVE-2022-27268|CVE-2022-27270|CVE-2022-27271
CVE-2022-27270,95.0,4.0,False,95.6140350877193,93.85964912280701,96.75810473815461,CVE-2022-27269|CVE-2022-27268|CVE-2022-27271
CVE-2022-27271,95.0,4.0,False,96.68874172185431,94.48123620309052,97.0,CVE-2022-27269|CVE-2022-27268|CVE-2022-27270
CVE-2022-27272,95.0,5.0,False,98.66071428571429,98.66071428571429,98.52941176470588,CVE-2022-27276|CVE-2022-27274|CVE-2022-27273|CVE-2022-27275
CVE-2022-27273,95.0,5.0,False,98.66071428571429,98.66071428571429,98.52941176470588,CVE-2022-27276|CVE-2022-27274|CVE-2022-27275|CVE-2022-27272
CVE-2022-27274,95.0,5.0,False,99.10714285714286,99.10714285714286,99.01960784313725,CVE-2022-27276|CVE-2022-27273|CVE-2022-27275|CVE-2022-27272
CVE-2022-27275,95.0,5.0,False,98.66071428571429,98.66071428571429,98.52941176470588,CVE-2022-27276|CVE-2022-27274|CVE-2022-27273|CVE-2022-27272
CVE-2022-27276,95.0,5.0,True,,,,CVE-2022-27274|CVE-2022-27273|CVE-2022-27275|CVE-2022-27272
CVE-2022-27373,,,False,,,,
CVE-2022-27411,80.0,80.0,False,81.81818181818181,79.87012987012987,83.33333333333333,CVE-2023-37171|CVE-2024-24326|CVE-2023-37173|CVE-2024-24333|CVE-2024-24328|CVE-2024-24325|CVE-2024-24329|CVE-2024-24331|CVE-2024-22942|CVE-2023-37172|CVE-2024-23060|CVE-2024-23061|CVE-2024-23058|CVE-2024-24330|CVE-2024-24327|CVE-2024-23057|CVE-2024-24332|CVE-2024-23059|CVE-2023-37170|CVE-2022-36455|CVE-2022-36458|CVE-2022-36460|CVE-2022-36459|CVE-2022-36461|CVE-2024-41319|CVE-2024-41314|CVE-2024-41316|CVE-2024-41317|CVE-2024-41315|CVE-2024-41318|CVE-2024-41320|CVE-2022-37081|CVE-2022-37076|CVE-2022-37082|CVE-2022-37079|CVE-2022-37083|CVE-2022-37078|CVE-2022-48122|CVE-2022-48124|CVE-2022-44844|CVE-2022-48125|CVE-2022-44843|CVE-2022-48121|CVE-2022-48123|CVE-2022-48126|CVE-2022-46631|CVE-2022-46634|CVE-2022-36456|CVE-2023-24159|CVE-2023-24160|CVE-2023-24148|CVE-2023-24144|CVE-2023-24146|CVE-2023-24139|CVE-2023-24140|CVE-2023-24142|CVE-2023-24141|CVE-2023-24143|CVE-2024-31809|CVE-2023-37149|CVE-2023-37145|CVE-2023-37148|CVE-2022-36487|CVE-2022-36486|CVE-2022-36479|CVE-2022-36485|CVE-2022-36481|CVE-2022-36482|CVE-2022-26189|CVE-2022-26187|CVE-2023-29798|CVE-2023-29799|CVE-2023-29802|CVE-2023-29803|CVE-2023-29801|CVE-2024-32355|CVE-2024-32353|CVE-2024-32354|CVE-2023-46979
CVE-2022-27588,80.0,2.0,False,83.05084745762711,82.20338983050848,87.87878787878788,CVE-2021-34358
CVE-2022-27806,90.0,2.0,True,,,,CVE-2022-25946
CVE-2022-28055,,,False,,,,
CVE-2022-28171,95.0,2.0,True,,,,CVE-2022-28172
CVE-2022-28220,,,False,,,,
CVE-2022-28557,,,False,,,,
CVE-2022-28571,75.0,4.0,True,,,,CVE-2023-39637|CVE-2022-34974|CVE-2022-43184
CVE-2022-28572,80.0,12.0,False,85.71428571428572,78.78787878787878,86.58008658008657,CVE-2022-34595|CVE-2022-34596|CVE-2022-40100|CVE-2022-26536|CVE-2022-27079|CVE-2023-51094|CVE-2023-49406|CVE-2023-49403|CVE-2023-49999|CVE-2023-51100|CVE-2023-51098
CVE-2022-28573,85.0,13.0,False,88.79310344827587,83.62068965517241,89.63855421686748,CVE-2021-46457|CVE-2021-46453|CVE-2021-46455|CVE-2021-46456|CVE-2021-46454|CVE-2021-46228|CVE-2021-46233|CVE-2021-46230|CVE-2021-46231|CVE-2021-46229|CVE-2021-46232|CVE-2021-46226
CVE-2022-28575,95.0,2.0,True,,,,CVE-2022-28581
CVE-2022-28577,95.0,7.0,True,,,,CVE-2022-28580|CVE-2022-28578|CVE-2022-28579|CVE-2022-28582|CVE-2022-28583|CVE-2022-28584
CVE-2022-28578,95.0,7.0,False,95.61586638830897,93.52818371607515,96.8609865470852,CVE-2022-28577|CVE-2022-28580|CVE-2022-28579|CVE-2022-28582|CVE-2022-28583|CVE-2022-28584
CVE-2022-28579,95.0,7.0,False,99.1701244813278,92.9460580912863,99.14163090128756,CVE-2022-28577|CVE-2022-28580|CVE-2022-28578|CVE-2022-28582|CVE-2022-28583|CVE-2022-28584
CVE-2022-28580,95.0,7.0,False,95.850622406639,92.9460580912863,96.21380846325167,CVE-2022-28577|CVE-2022-28578|CVE-2022-28579|CVE-2022-28582|CVE-2022-28583|CVE-2022-28584
CVE-2022-28581,95.0,2.0,False,95.45454545454545,95.45454545454545,95.2991452991453,CVE-2022-28575
CVE-2022-28582,95.0,7.0,False,95.0207468879668,92.9460580912863,96.21380846325167,CVE-2022-28577|CVE-2022-28580|CVE-2022-28578|CVE-2022-28579|CVE-2022-28583|CVE-2022-28584
CVE-2022-28583,95.0,7.0,False,95.19832985386222,93.52818371607515,96.8609865470852,CVE-2022-28577|CVE-2022-28580|CVE-2022-28578|CVE-2022-28579|CVE-2022-28582|CVE-2022-28584
CVE-2022-28584,95.0,7.0,False,95.63409563409564,93.13929313929314,96.42857142857143,CVE-2022-28577|CVE-2022-28580|CVE-2022-28578|CVE-2022-28579|CVE-2022-28582|CVE-2022-28583
CVE-2022-28895,95.0,2.0,True,,,,CVE-2022-28896
CVE-2022-28896,95.0,2.0,False,95.97855227882037,95.97855227882037,95.86776859504133,CVE-2022-28895
CVE-2022-29013,70.0,4.0,True,,,,CVE-2021-44132|CVE-2023-24156|CVE-2023-24150
CVE-2022-29256,,,False,,,,
CVE-2022-29303,85.0,2.0,False,89.42307692307693,77.88461538461539,88.04347826086956,CVE-2022-40881
CVE-2022-29337,,,False,,,,
CVE-2022-29558,,,False,,,,
CVE-2022-2992,90.0,2.0,True,,,,CVE-2022-2884
CVE-2022-30023,,,False,,,,
CVE-2022-30079,,,False,,,,
CVE-2022-3008,,,False,,,,
CVE-2022-3086,,,False,,,,
CVE-2022-31311,70.0,3.0,True,,,,CVE-2024-42947|CVE-2024-42978
CVE-2022-32092,75.0,4.0,True,,,,CVE-2022-28915|CVE-2023-34800|CVE-2023-26822
CVE-2022-32262,75.0,2.0,True,,,,CVE-2022-32258
CVE-2022-32310,,,False,,,,
CVE-2022-32449,,,False,,,,
CVE-2022-3275,95.0,2.0,True,,,,CVE-2022-3276
CVE-2022-3276,95.0,2.0,False,98.58657243816255,98.58657243816255,98.36065573770492,CVE-2022-3275
CVE-2022-33941,,,False,,,,
CVE-2022-34527,75.0,6.0,False,78.48101265822784,73.41772151898735,78.48101265822785,CVE-2022-44930|CVE-2022-44832|CVE-2023-33782|CVE-2022-46476|CVE-2022-44928
CVE-2022-34538,95.0,3.0,False,95.21640091116174,95.21640091116174,94.84029484029485,CVE-2022-34539|CVE-2022-34540
CVE-2022-34539,95.0,3.0,True,,,,CVE-2022-34538|CVE-2022-34540
CVE-2022-34540,95.0,3.0,False,95.30201342281879,95.30201342281879,94.93975903614458,CVE-2022-34539|CVE-2022-34538
CVE-2022-34592,85.0,2.0,True,,,,CVE-2022-37149
CVE-2022-34595,90.0,2.0,False,90.29535864978902,84.38818565400844,90.29535864978902,CVE-2023-51972
CVE-2022-34596,95.0,2.0,True,,,,CVE-2022-34597
CVE-2022-34597,95.0,2.0,False,97.16599190283401,97.16599190283401,97.16599190283401,CVE-2022-34596
CVE-2022-34660,85.0,2.0,True,,,,CVE-2022-34661
CVE-2022-34820,90.0,2.0,True,,,,CVE-2022-34819
CVE-2022-34974,80.0,3.0,False,80.34934497816593,78.60262008733625,85.27918781725889,CVE-2022-44930|CVE-2022-44928
CVE-2022-35153,,,False,,,,
CVE-2022-35268,95.0,11.0,False,98.33080424886191,98.33080424886191,98.01801801801801,CVE-2022-35264|CVE-2022-35261|CVE-2022-35271|CVE-2022-35269|CVE-2022-35263|CVE-2022-35266|CVE-2022-35267|CVE-2022-35265|CVE-2022-35270|CVE-2022-35262
CVE-2022-35517,75.0,2.0,True,,,,CVE-2022-35524
CVE-2022-35518,85.0,7.0,False,86.48648648648648,83.4834834834835,84.08408408408408,CVE-2022-35525|CVE-2022-35519|CVE-2022-35526|CVE-2022-35533|CVE-2022-35536|CVE-2022-35535
CVE-2022-35519,90.0,3.0,True,,,,CVE-2022-35523|CVE-2022-35535
CVE-2022-35520,70.0,15.0,False,74.8768472906404,72.9064039408867,93.33333333333333,CVE-2022-35525|CVE-2022-35522|CVE-2022-35524|CVE-2022-35519|CVE-2022-35523|CVE-2022-35521|CVE-2022-35526|CVE-2022-35518|CVE-2022-35533|CVE-2022-35536|CVE-2022-35534|CVE-2022-35535|CVE-2022-35538|CVE-2022-35537
